fecha,tuits_negativos,indice,recoleccion_promedio,tipo_usuario,lugar,tuits_positivos
2016-08-08,19635,2.78486534875946,10571.7142857143,todos,JAL,54367
2016-08-15,19895,2.41260178733703,9694.71428571429,todos,JAL,47968
2016-08-22,18734,2.24999834488564,8678.85714285714,todos,JAL,42018
2016-08-29,17269,2.4036283912879,8307.42857142857,todos,JAL,40883
2016-09-05,18339,2.29102655503423,8606.85714285714,todos,JAL,41909
2016-09-12,17139,2.39372954663768,8265.14285714286,todos,JAL,40717
2016-09-19,18369,2.37225311239727,8810.85714285714,todos,JAL,43307
2016-09-26,18909,2.40662940647732,9170.42857142857,todos,JAL,45284
2016-10-03,16501,2.51213218402679,8266.28571428571,todos,JAL,41363
2016-10-10,16455,2.45934547484106,8109.71428571429,todos,JAL,40313
2016-10-17,16497,2.57845896235014,8374,todos,JAL,42121
2016-10-24,16478,2.50971090365548,8180.14285714286,todos,JAL,40783
2016-10-31,18469,2.32470079935222,8736.71428571429,todos,JAL,42688
2016-11-07,18257,2.27325984584406,8381,todos,JAL,40410
2016-11-14,16123,2.44957149498252,7875.71428571429,todos,JAL,39007
2016-11-21,17445,2.40943866357464,8480.85714285714,todos,JAL,41921
2016-11-28,17133,2.40254281079329,8312.71428571429,todos,JAL,41056
2016-12-05,14881,2.53685628566663,7503.14285714286,todos,JAL,37641
2016-12-12,13124,2.51283922982561,6526.28571428571,todos,JAL,32560
2016-12-19,15201,2.56310943483117,7670.42857142857,todos,JAL,38492
2016-12-26,15719,2.66874787870571,8153.28571428571,todos,JAL,41354
2017-01-02,19183,2.22827879016144,8761.57142857143,todos,JAL,42148
2017-01-09,15661,2.4063152311297,7612.71428571429,todos,JAL,37628
2017-01-16,16239,2.31948811627227,7679.71428571429,todos,JAL,37519
2017-01-23,16024,2.46532726739481,7897.85714285714,todos,JAL,39261
2017-01-30,14105,2.60576053709065,7200.14285714286,todos,JAL,36296
2017-02-06,12797,2.74639909444357,6844.14285714286,todos,JAL,35112
2017-02-13,13493,2.65781418898241,7031,todos,JAL,35724
2017-02-20,13737,2.80102222181376,7450.57142857143,todos,JAL,38417
2017-02-27,12429,2.63707568533455,6432.28571428571,todos,JAL,32597
2017-03-06,13762,2.43534426271959,6741.28571428571,todos,JAL,33427
2017-03-13,13281,2.54153638308243,6680.85714285714,todos,JAL,33485
2017-03-20,12996,2.53825148580028,6526.42857142857,todos,JAL,32689
2017-03-27,12868,2.46539340217369,6361.57142857143,todos,JAL,31663
2017-04-03,13099,2.41551970343856,6351.57142857143,todos,JAL,31362
2017-04-10,13039,2.51126289190084,6502.85714285714,todos,JAL,32481
2017-04-17,13271,2.58052997615707,6749.71428571429,todos,JAL,33977
2017-04-24,12523,2.76201527649083,6691,todos,JAL,34314
2017-05-01,12898,2.66639622314515,6745.42857142857,todos,JAL,34320
2017-05-08,13530,2.64996683069642,7038.85714285714,todos,JAL,35742
2017-05-15,12950,2.67762999057581,6770.85714285714,todos,JAL,34446
2017-05-22,13654,2.51703157864076,6826.42857142857,todos,JAL,34131
2017-05-29,13488,2.62609576299862,6974.85714285714,todos,JAL,35336
2017-06-05,12853,2.34150247182596,6120.71428571429,todos,JAL,29992
2017-06-12,13118,2.35300163066972,6272.71428571429,todos,JAL,30791
2017-06-19,13392,2.38453115472993,6465.57142857143,todos,JAL,31867
2017-06-26,14081,2.45613030864331,6893.85714285714,todos,JAL,34176
2017-07-03,14158,2.66008835318956,7383.71428571429,todos,JAL,37528
2017-07-10,14562,2.31232666279157,6880.85714285714,todos,JAL,33604
2017-07-17,14444,2.76686895377907,7768.28571428571,todos,JAL,39934
2017-07-24,13944,2.63602185196744,7256.85714285714,todos,JAL,36854
2017-07-31,13145,2.55961715026766,6624,todos,JAL,33223
2017-08-07,14870,2.46407841405615,7357.71428571429,todos,JAL,36634
2017-08-14,15197,2.26797023766917,7100.71428571429,todos,JAL,34508
2017-08-21,15324,2.66262037180901,8027,todos,JAL,40865
2017-08-28,14346,2.31521679557578,6758.42857142857,todos,JAL,32963
2017-09-04,15617,2.15830381366555,6976.85714285714,todos,JAL,33221
2017-09-11,15236,2.21077275544684,6966.28571428571,todos,JAL,33528
2017-09-18,16737,2.17351534367523,7470.14285714286,todos,JAL,35554
2017-09-25,14838,2.20733922293902,6786.42857142857,todos,JAL,32667
2017-10-02,14835,2.19277611858155,6750.85714285714,todos,JAL,32421
2017-10-09,14778,2.24306887501027,6810.57142857143,todos,JAL,32896
2017-10-16,15790,2.17055846729182,7123.28571428571,todos,JAL,34073
2017-10-23,15885,2.03243050937685,6876.57142857143,todos,JAL,32251
2017-10-30,16540,1.97541844997723,7017.85714285714,todos,JAL,32585
2017-11-06,15924,2.0096011652086,6811.85714285714,todos,JAL,31759
2017-11-13,16350,1.98583869036568,6974.42857142857,todos,JAL,32471
2017-11-20,14725,2.11527205606146,6521.28571428571,todos,JAL,30924
2017-11-27,14372,2.15921764597928,6477.57142857143,todos,JAL,30971
2017-12-04,13288,2.0773929167057,5830.57142857143,todos,JAL,27526
2017-12-11,13391,2.02229740107766,5768.28571428571,todos,JAL,26987
2017-12-18,12999,2.2430426707431,5986,todos,JAL,28903
2017-12-25,13073,2.35121650090746,6251,todos,JAL,30684
2018-01-01,15608,2.2384943087784,7227.28571428571,todos,JAL,34983
2018-01-08,15657,2.2041815426522,7147.14285714286,todos,JAL,34373
2018-01-15,15364,2.08858328395086,6777.28571428571,todos,JAL,32077
2018-01-22,15003,2.03547854598273,6489.85714285714,todos,JAL,30426
2018-01-29,15308,2.07948756484105,6735.14285714286,todos,JAL,31838
2018-02-05,15354,2.04394163766253,6657.14285714286,todos,JAL,31246
2018-02-12,14873,2.16935285261213,6733.85714285714,todos,JAL,32264
2018-02-19,15543,2.07566665083445,6811.57142857143,todos,JAL,32138
2018-02-26,15284,2.18116067119988,6933.42857142857,todos,JAL,33250
2018-03-05,14467,2.18348890376965,6567.71428571429,todos,JAL,31507
2018-03-12,15074,2.14015444940572,6745.42857142857,todos,JAL,32144
2018-03-19,14599,2.16564782665575,6581.71428571429,todos,JAL,31473
2018-03-26,12011,2.64170487251256,6218,todos,JAL,31515
2018-04-02,14699,2.46921467284507,7258.14285714286,todos,JAL,36108
2018-04-09,14510,2.19227422165596,6578.14285714286,todos,JAL,31537
2018-04-16,16852,2.23213741169471,7623.71428571429,todos,JAL,36514
2018-04-23,15333,2.11546842253453,6812.85714285714,todos,JAL,32357
2018-04-30,15289,2.09866124091725,6755.85714285714,todos,JAL,32002
2018-05-07,14835,2.08904103338693,6523,todos,JAL,30826
2018-05-14,15397,1.98108888004466,6485.14285714286,todos,JAL,29999
2018-05-21,14992,1.79210543920995,5968.14285714286,todos,JAL,26785
2018-05-28,15895,1.89085963126074,6544,todos,JAL,29913
2018-06-04,16098,1.93068411767771,6741.57142857143,todos,JAL,31093
2018-06-11,18585,2.02925032671201,8004.85714285714,todos,JAL,37449
2018-06-18,15902,2.1063621571805,7042.42857142857,todos,JAL,33395
2018-06-25,19873,1.97006833037016,8271.42857142857,todos,JAL,38027
2018-07-02,16780,2.05699549053832,7155,todos,JAL,33305
2018-07-09,14631,2.13088827020521,6524,todos,JAL,31037
2018-07-16,14987,2.01666101306553,6447,todos,JAL,30142
2018-07-23,14894,1.97913248784189,6335.42857142857,todos,JAL,29454
2018-07-30,15470,1.89581581000398,6396.57142857143,todos,JAL,29306
2018-08-06,15174,1.84392972707343,6149.42857142857,todos,JAL,27872
2018-08-13,14055,1.97199485862475,5955.42857142857,todos,JAL,27633
2018-08-20,14633,1.92668592709629,6120.57142857143,todos,JAL,28211
2018-08-27,14738,1.91926145167949,6143.14285714286,todos,JAL,28264
2018-09-03,14927,1.92250748427712,6200,todos,JAL,28473
2018-09-10,15111,1.87633478637404,6194.28571428571,todos,JAL,28249
2018-09-17,15573,1.79520198226027,6203.57142857143,todos,JAL,27852
2018-09-24,15554,1.77979917941473,6158.71428571429,todos,JAL,27557
2018-10-01,14637,1.9476599607485,6158.71428571429,todos,JAL,28474
2018-10-08,14694,1.88760977491007,6057,todos,JAL,27705
2018-10-15,15468,1.87065729333302,6337.71428571429,todos,JAL,28896
2018-10-22,15673,1.8741581359515,6421.42857142857,todos,JAL,29277
2018-10-29,14332,1.88899508729806,5856.14285714286,todos,JAL,26661
2018-11-05,14212,1.90840204001075,5895,todos,JAL,27053
2018-11-12,13861,1.91821241085919,5751.42857142857,todos,JAL,26399
2018-11-19,14247,1.91179462971968,5922.71428571429,todos,JAL,27212
2018-11-26,16191,1.84968901159285,6571.28571428571,todos,JAL,29808
2018-12-03,14829,1.88280257144316,6104,todos,JAL,27899
2018-12-10,14777,1.76380813256886,5826.42857142857,todos,JAL,26008
2018-12-17,13849,1.80266501497076,5532.57142857143,todos,JAL,24879
2018-12-24,14838,1.8918469398882,6121.14285714286,todos,JAL,28010
2018-12-31,15514,1.97956693191817,6500.71428571429,todos,JAL,29991
2019-01-07,20861,1.56259971737241,7629.42857142857,todos,JAL,32545
2019-01-14,18908,1.65491254015435,7161.57142857143,todos,JAL,31223
2019-01-21,18567,1.61125139389951,6894.71428571429,todos,JAL,29696
2019-01-28,16549,1.79852803059353,6610.57142857143,todos,JAL,29725
2019-02-04,15795,1.79397229693551,6295.14285714286,todos,JAL,28271
2019-02-11,15390,1.88805395540479,6331.14285714286,todos,JAL,28928
2019-02-18,16129,1.86296229107672,6613.42857142857,todos,JAL,30165
2019-02-25,15463,1.78345997152139,6143.42857142857,todos,JAL,27541
2019-03-04,13630,1.85561383783419,5533.57142857143,todos,JAL,25105
2019-03-11,12258,1.86374022752659,4987.85714285714,todos,JAL,22657
2019-03-18,12588,1.96050572051402,5320.71428571429,todos,JAL,24657
2019-03-25,14642,1.74161914377009,5718.14285714286,todos,JAL,25385
2019-04-01,13625,1.78917058919645,5407.14285714286,todos,JAL,24225
2019-04-08,14512,1.81052557740478,5810,todos,JAL,26158
2019-04-15,14781,1.7434553606577,5731,todos,JAL,25336
2019-04-22,16903,1.74771604586205,6628.85714285714,todos,JAL,29499
2019-04-29,16140,1.75617322242875,6350.14285714286,todos,JAL,28311
2019-05-06,15937,1.84985087283227,6464.85714285714,todos,JAL,29317
2019-05-13,16028,1.73810465382386,6261.28571428571,todos,JAL,27801
2019-05-20,15791,1.74178456508567,6180.57142857143,todos,JAL,27473
2019-05-27,14988,1.8283230973188,6052.28571428571,todos,JAL,27378
2019-06-03,12677,1.78540954989622,5864,todos,JAL,22507
2019-06-10,15092,1.8692093281397,6137.42857142857,todos,JAL,27870
2019-06-17,16673,1.82932073751835,6733.14285714286,todos,JAL,30459
2019-06-24,16163,1.81373443064094,6485.71428571429,todos,JAL,29237
2019-07-01,16410,1.86453663034993,6702.42857142857,todos,JAL,30507
2019-07-08,14880,1.89054624728597,6108.57142857143,todos,JAL,27880
2019-07-15,15864,1.91133633057359,6600,todos,JAL,30336
2019-07-22,15228,1.88094700527924,6268.28571428571,todos,JAL,28650
2019-07-29,15788,1.92458439760917,6586,todos,JAL,30314
2019-08-05,14943,1.85777390600146,6096.42857142857,todos,JAL,27732
2019-08-12,15555,1.68575557606825,5956.28571428571,todos,JAL,26139
2019-08-19,14365,1.80397962706177,5746.57142857143,todos,JAL,25861
2019-08-26,15023,1.80864709968765,6027,todos,JAL,27166
2019-09-02,14381,1.81564982697499,5773,todos,JAL,26030
2019-09-09,14645,1.8616773675722,5964.28571428571,todos,JAL,27105
2019-09-16,14816,1.72568904955745,5758,todos,JAL,25490
2019-09-23,16959,1.68328502279444,6476.42857142857,todos,JAL,28376
2019-09-30,15353,1.82620618593683,6186,todos,JAL,27949
2019-10-07,15127,1.84768793647693,6138.57142857143,todos,JAL,27843
2019-10-14,18618,1.60454823183162,6822.14285714286,todos,JAL,29137
2019-10-21,15995,1.75267579677506,6284.57142857143,todos,JAL,27997
2019-10-28,15915,1.88223022202844,6536.57142857143,todos,JAL,29841
2019-11-04,17169,1.73749903319843,6698.14285714286,todos,JAL,29718
2019-11-11,16564,1.73054275698138,6443.28571428571,todos,JAL,28539
2019-11-18,15150,1.91559689471143,6305.14285714286,todos,JAL,28986
2019-11-25,17252,1.77025081869079,6812,todos,JAL,30432
2019-12-02,15884,1.93045952308021,6637.14285714286,todos,JAL,30576
2019-12-09,15306,1.91629925051967,6363,todos,JAL,29235
2019-12-16,14068,1.91099687886719,5827.42857142857,todos,JAL,26724
2019-12-23,14437,1.96669164137627,6076.28571428571,todos,JAL,28097
2019-12-30,14586,2.03722265929211,6321.42857142857,todos,JAL,29664
2020-01-06,16352,1.80817645166193,6559.85714285714,todos,JAL,29567
2020-01-13,16911,1.7148033169698,6553,todos,JAL,28960
2020-01-20,15330,1.80466097644722,6133.71428571429,todos,JAL,27606
2020-01-27,15780,1.79569158948999,6282.42857142857,todos,JAL,28197
2020-02-03,13093,1.74263830241997,5985,todos,JAL,22817
2020-02-10,15122,1.82133774380508,6090.14285714286,todos,JAL,27509
2020-02-17,17106,1.59981595766878,6301.57142857143,todos,JAL,27005
2020-02-24,15977,1.74546627476009,6265.57142857143,todos,JAL,27882
2020-03-02,16410,1.68538465906622,6291.14285714286,todos,JAL,27628
2020-03-09,18782,1.49662731675277,6698,todos,JAL,28104
2020-03-16,21444,1.48607506532824,7621.28571428571,todos,JAL,31905
2020-03-23,21018,1.45857900918042,7376.42857142857,todos,JAL,30617
2020-03-30,19912,1.5158130951,7125.42857142857,todos,JAL,29966
2020-04-06,18285,1.53197009142847,6592.14285714286,todos,JAL,27860
2020-04-13,18235,1.55631215934511,6657.42857142857,todos,JAL,28367
2020-04-20,17004,1.66244428541595,6451.28571428571,todos,JAL,28155
2020-04-27,15763,1.62331742001223,5907.85714285714,todos,JAL,25592
2020-05-04,13082,1.66904364381745,5811.16666666667,todos,JAL,21785
2020-05-11,14451,1.6679842111834,5509.57142857143,todos,JAL,24116
2020-05-18,14495,1.7005508952239,5590.57142857143,todos,JAL,24639
2020-05-25,14530,1.61892971953421,5433.14285714286,todos,JAL,23502
2020-06-01,19392,1.39804767264104,6573.57142857143,todos,JAL,26623
2020-06-08,15400,1.65417000118251,5832.71428571429,todos,JAL,25429
2020-06-15,16205,1.64273435650992,6098,todos,JAL,26481
2020-06-22,14804,1.72053601560214,5748.71428571429,todos,JAL,25437
2020-06-29,14650,1.73955718093259,5728.85714285714,todos,JAL,25452
2020-07-06,14843,1.73899753667644,5801.57142857143,todos,JAL,25768
2020-07-13,14838,1.7333060413489,5791.42857142857,todos,JAL,25702
2020-07-20,14338,1.77914411077431,5690.14285714286,todos,JAL,25493
2020-07-27,14548,1.68873317675589,5576.42857142857,todos,JAL,24487
2020-08-03,13784,1.74485613177305,5401.85714285714,todos,JAL,24029
2020-08-10,14455,1.7171632747765,5607.42857142857,todos,JAL,24797
2020-08-17,14054,1.7647216571989,5540.14285714286,todos,JAL,24727
2020-08-24,9527,1.82108166952222,4416.16666666667,todos,JAL,16970
2020-08-31,12270,1.82005199844201,4946.85714285714,todos,JAL,22358
2020-09-07,13596,1.80592209117367,5443,todos,JAL,24505
2020-09-14,13963,1.86130734963628,5707.71428571429,todos,JAL,25991
2020-09-21,12787,1.87739002128625,5251.42857142857,todos,JAL,23973
2020-09-28,13009,1.9067185239674,5397,todos,JAL,24770
2020-10-05,12536,1.90472773010602,5197.71428571429,todos,JAL,23848
2020-10-12,12888,1.84902014552427,5234.71428571429,todos,JAL,23755
2020-10-19,12720,1.91527010504699,5290.42857142857,todos,JAL,24313
2020-10-26,13925,1.70982446054497,5385.42857142857,todos,JAL,23773
2020-11-02,14218,1.78452711059742,5652.85714285714,todos,JAL,25352
2020-11-09,12884,1.83067418330227,5201.71428571429,todos,JAL,23528
2020-11-16,11719,1.9360820994243,4912.71428571429,todos,JAL,22670
2020-11-23,13374,1.83867541880209,5403.14285714286,todos,JAL,24448
2020-11-30,11836,2.00576092290917,5082.42857142857,todos,JAL,23741
2020-12-07,11052,1.96072527254316,4669.42857142857,todos,JAL,21634
2020-12-14,11317,1.83378358740775,5330.83333333333,todos,JAL,20668
2020-12-21,10882,2.0020779902213,4628.28571428571,todos,JAL,21516
2020-12-28,10929,2.06184303214543,4752.14285714286,todos,JAL,22336
2021-01-04,12269,1.79475407604065,4887,todos,JAL,21940
2021-01-11,12027,1.80247478629986,4811.85714285714,todos,JAL,21656
2021-01-18,12626,1.73853046175019,4926.85714285714,todos,JAL,21862
2021-01-25,11449,1.80366382807219,4580.14285714286,todos,JAL,20612
2021-02-01,11249,1.88766719775534,4637.71428571429,todos,JAL,21215
2021-02-08,10753,1.95315662939189,4493,todos,JAL,20698
2021-02-15,10641,1.8126076557949,4270.42857142857,todos,JAL,19252
2021-02-22,10409,1.932768732787,4352.28571428571,todos,JAL,20057
2021-03-01,9888,1.88610677156989,4082,todos,JAL,18686
2021-03-08,10223,1.99430761050601,4361.42857142857,todos,JAL,20307
2021-03-15,10814,1.88258167552487,4454.71428571429,todos,JAL,20369
2021-03-22,10737,1.89832805162145,4443.57142857143,todos,JAL,20368
2021-03-29,10327,1.96063132013825,4358.71428571429,todos,JAL,20184
2021-04-05,11308,1.88811029265509,4649.71428571429,todos,JAL,21240
2021-04-12,10639,1.92860402810337,4433.42857142857,todos,JAL,20395
2021-04-19,10743,2.03464809489747,4649.42857142857,todos,JAL,21803
2021-04-26,10251,2.02434703712196,4428,todos,JAL,20745
2021-05-03,12404,1.88201527343777,5057.42857142857,todos,JAL,22998
2021-05-10,12333,1.90929241140707,5117.85714285714,todos,JAL,23492
2021-05-17,10188,2.15610072597027,4585.85714285714,todos,JAL,21913
2021-05-24,11526,2.12729193576735,5135.71428571429,todos,JAL,24424
2021-05-31,11778,2.04696125191283,5110.28571428571,todos,JAL,23994
2021-06-07,11390,1.94907397604821,4785.71428571429,todos,JAL,22110
2021-06-14,9990,2.16272652793082,4484.85714285714,todos,JAL,21404
2021-06-21,9858,2.04392154674001,4284.71428571429,todos,JAL,20135
2021-06-28,10521,2.07440756717376,4604.42857142857,todos,JAL,21710
2021-07-05,10506,1.99370546946644,4490.71428571429,todos,JAL,20929
2021-07-12,9710,2.04552892938311,4213.71428571429,todos,JAL,19786
2021-07-19,10111,2.11813897915212,4512.42857142857,todos,JAL,21476
2021-07-26,11367,1.94162944291347,4754.28571428571,todos,JAL,21913
2021-08-02,10559,1.8936333781013,4356.71428571429,todos,JAL,19938
2021-08-09,10994,1.91926856262679,4581.14285714286,todos,JAL,21074
2021-08-16,11515,1.85577168682864,4692,todos,JAL,21329
2021-08-23,11351,1.83148762895933,4582.57142857143,todos,JAL,20727
2021-08-30,11207,1.82686665798237,4510.71428571429,todos,JAL,20368
2021-09-06,11320,1.86324616070735,4605.42857142857,todos,JAL,20918
2021-09-13,10593,1.98676515015354,4518.57142857143,todos,JAL,21037
2021-09-20,11386,1.9116156209557,4732.57142857143,todos,JAL,21742
2021-09-27,10822,1.94128150581894,4535.71428571429,todos,JAL,20928
2021-10-04,12233,2.01205278890265,5170.14285714286,todos,JAL,23958
2021-10-11,9913,2.21534924121036,4543.28571428571,todos,JAL,21890
2021-10-18,10134,2.11064054063375,4497,todos,JAL,21345
2021-10-25,9702,2.115076119149,4316.85714285714,todos,JAL,20516
2021-11-01,10219,2.07037496139946,4473.71428571429,todos,JAL,21097
2021-11-08,9137,2.10887553262087,4048.28571428571,todos,JAL,19201
2021-11-15,9766,2.02153250299648,4207.28571428571,todos,JAL,19685
2021-11-22,10277,1.98178213414987,4360,todos,JAL,20243
2021-11-29,10098,2.07122363108404,4427.57142857143,todos,JAL,20895
2021-12-06,10197,2.0453807530572,4424.28571428571,todos,JAL,20773
2021-12-13,9388,2.12713171101223,4191.85714285714,todos,JAL,19955
2021-12-20,8304,2.31034014684082,3897.42857142857,todos,JAL,18978
2021-12-27,9519,2.20297560209361,4296.14285714286,todos,JAL,20554
2022-01-03,9567,1.93609312149701,3985.57142857143,todos,JAL,18332
2022-01-10,8127,1.97329573769256,3453.28571428571,todos,JAL,16046
2022-01-17,8241,2.04357806161218,3585.42857142857,todos,JAL,16857
2022-01-24,8775,2.0515717406609,3823.85714285714,todos,JAL,17992
2022-01-31,8606,2.06778438505142,3768.28571428571,todos,JAL,17772
2022-02-07,9051,2.05313534006496,3941.14285714286,todos,JAL,18537
2022-02-14,8659,2.13520564469039,3870.42857142857,todos,JAL,18434
2022-02-21,9529,1.97183532544946,4029,todos,JAL,18674
2022-02-28,11937,1.73559806605671,4476.14285714286,todos,JAL,19396
2022-03-07,10968,1.86485993663111,4467.57142857143,todos,JAL,20305
2022-03-14,10294,2.06957504306841,4496.57142857143,todos,JAL,21182
2022-03-21,10746,1.99033567601107,4563.85714285714,todos,JAL,21201
2022-03-28,10250,2.05153425277608,4455.42857142857,todos,JAL,20938
2022-04-04,11241,1.97547745752232,4774.28571428571,todos,JAL,22179
2022-04-11,10878,1.97524746596591,4604.28571428571,todos,JAL,21352
2022-04-18,11026,1.92088615069381,4593.28571428571,todos,JAL,21127
2022-04-25,10206,2.10401943051693,4500.71428571429,todos,JAL,21299
2022-05-02,10348,2.26255554888027,4822.57142857143,todos,JAL,23410
2022-05-09,11028,2.04693047924479,4794.14285714286,todos,JAL,22531
2022-05-16,11784,1.97633195557035,5004.42857142857,todos,JAL,23247
2022-05-23,12500,1.98137066794711,5330.85714285714,todos,JAL,24816
2022-05-30,11797,2.09864638896422,5212.57142857143,todos,JAL,24691
2022-06-06,11151,2.14462738739643,4996.28571428571,todos,JAL,23823
2022-06-13,10105,2.21287859565286,4609.42857142857,todos,JAL,22161
2022-06-20,10730,2.15774686235973,4837.85714285714,todos,JAL,23135
2022-06-27,11112,2.06171721793574,4854.14285714286,todos,JAL,22867
2022-07-04,11004,2.03720740665675,4761.57142857143,todos,JAL,22327
2022-07-11,9944,2.12677018600082,4434.28571428571,todos,JAL,21096
2022-07-18,10717,2.03878869429296,4646.14285714286,todos,JAL,21806
2022-07-25,10308,2.0374765565574,4467.14285714286,todos,JAL,20962
2022-08-01,10099,2.07066427168579,4426,todos,JAL,20883
2022-08-08,10827,1.99720718203069,4633.57142857143,todos,JAL,21608
2022-08-15,10818,1.97231595962033,4588.14285714286,todos,JAL,21299
2022-08-22,11071,2.04505652892023,4809.28571428571,todos,JAL,22594
2022-08-29,12964,1.88970664201373,5294.42857142857,todos,JAL,24097
2022-09-05,11409,2.0904447493847,5018.42857142857,todos,JAL,23720
2022-09-12,11387,2.04010226014807,4925.14285714286,todos,JAL,23089
2022-09-19,13346,1.84989862788875,5387.85714285714,todos,JAL,24369
2022-09-26,11642,2.01562132498907,5009.57142857143,todos,JAL,23425
2022-10-03,11185,2.03442144380323,4823.71428571429,todos,JAL,22581
2022-10-10,11622,1.99340212982869,4962.42857142857,todos,JAL,23115
2022-10-17,11996,1.97302325422752,5087.85714285714,todos,JAL,23619
2022-10-24,12036,2.01996769174584,4533.375,todos,JAL,24231
2022-10-31,11052,2.01441988516114,4750.28571428571,todos,JAL,22200
2022-11-07,12246,1.97396638946235,5192.28571428571,todos,JAL,24100
2022-11-14,12356,1.9138924037773,5129.57142857143,todos,JAL,23551
2022-11-21,13826,1.9164082179864,5736.71428571429,todos,JAL,26331
2022-11-28,13126,1.98363190359532,5566.85714285714,todos,JAL,25842
2022-12-05,12606,1.97917911375211,5349.71428571429,todos,JAL,24842
2022-12-12,12500,1.86877389983296,5116.85714285714,todos,JAL,23318
2022-12-19,9393,2.01888755478768,3979.71428571429,todos,JAL,18465
2022-12-26,8677,2.21394039079565,3960,todos,JAL,19043
2023-01-02,9897,1.92506969218786,4123.28571428571,todos,JAL,18966
2023-01-09,9220,1.95111501755798,3868.28571428571,todos,JAL,17858
2023-01-16,9127,1.94316415324194,3838.14285714286,todos,JAL,17740
2023-01-23,9652,1.98393853077602,4106.57142857143,todos,JAL,19094
2023-01-30,9842,1.99908101990337,4195.42857142857,todos,JAL,19526
2023-02-06,9839,1.96436564051511,4157.71428571429,todos,JAL,19265
2023-02-13,8726,1.86103384683669,3561.71428571429,todos,JAL,16206
2023-02-20,10425,1.84468814581151,4231.14285714286,todos,JAL,19193
2023-02-27,9918,1.948249785543,4163.28571428571,todos,JAL,19225
2023-03-06,9742,2.00474277313187,4157.85714285714,todos,JAL,19363
2023-03-13,8224,1.99366148152623,3516.14285714286,todos,JAL,16389
2023-03-20,7180,2.05856737582158,3136,todos,JAL,14772
2023-03-27,7516,2.05611780289415,3278.57142857143,todos,JAL,15434
2023-04-03,6386,2.17898105076943,2898.42857142857,todos,JAL,13903
2023-04-10,6833,2.14090663677497,3062.14285714286,todos,JAL,14602
2023-04-17,6965,2.09555533574396,3064.28571428571,todos,JAL,14485
2023-04-24,6588,2.16925725794402,2968,todos,JAL,14188
2023-05-01,7155,2.04202672767752,3108.42857142857,todos,JAL,14604
2023-05-08,7142,1.99686471617772,3044.14285714286,todos,JAL,14167
2023-05-15,7087,2.15700124561832,3182,todos,JAL,15187
2015-12-28,8993,2.83159442973901,11500,todos,MEX,25507
2016-01-04,25804,2.56327621741325,13105.8571428571,todos,MEX,65937
2016-01-11,35344,2.10457601635843,15003,todos,MEX,69677
2016-01-18,26318,2.39371201879879,12697.2857142857,todos,MEX,62563
2016-01-25,25280,2.46878415748637,12469.1428571429,todos,MEX,62004
2016-02-01,23482,2.87048404369554,12946,todos,MEX,67140
2016-02-08,27322,2.89052102670988,15168.7142857143,todos,MEX,78859
2016-02-15,26181,2.45556816802327,12915.5714285714,todos,MEX,64228
2016-02-22,23761,2.70445434299501,12544.5714285714,todos,MEX,64051
2016-02-29,26282,2.73135048987078,14008.7142857143,todos,MEX,71779
2016-03-07,29041,2.39000782456377,13914.8571428571,todos,MEX,68363
2016-03-14,28624,2.45062362479595,13915.5714285714,todos,MEX,68785
2016-03-21,27170,2.44663936672981,13346.8571428571,todos,MEX,66258
2016-03-28,30025,2.30730286199106,14139.8571428571,todos,MEX,68954
2016-04-04,33571,2.36753629733997,16031.2857142857,todos,MEX,78648
2016-04-11,31352,2.3515556564724,14894.7142857143,todos,MEX,72911
2016-04-18,29913,2.41858396982279,14510.7142857143,todos,MEX,71662
2016-04-25,31278,2.5456505825268,15792.5714285714,todos,MEX,79270
2016-05-02,32441,2.54638798028132,16435.8571428571,todos,MEX,82610
2016-05-09,33882,2.67082108092132,17774.5714285714,todos,MEX,90540
2016-05-16,32958,2.4902241695022,16421.4285714286,todos,MEX,81992
2016-05-23,38160,2.23289549823063,17668.8571428571,todos,MEX,85522
2016-05-30,37167,2.40715209119721,18064.7142857143,todos,MEX,89286
2016-06-06,33400,2.58250472255113,16992,todos,MEX,85544
2016-06-13,35731,2.08767774313059,15722.5714285714,todos,MEX,74327
2016-06-20,34044,2.2224733723054,15596.2857142857,todos,MEX,75130
2016-06-27,32859,2.28924288624864,15362.7142857143,todos,MEX,74680
2016-07-04,27396,2.42298273403174,13130.8571428571,todos,MEX,64520
2016-07-11,28339,2.57144953322078,14361.7142857143,todos,MEX,72193
2016-07-18,28807,2.61248585987303,14747.7142857143,todos,MEX,74427
2016-07-25,29608,2.49089581766515,14726.8571428571,todos,MEX,73480
2016-08-01,30007,2.47132560421619,14864.1428571429,todos,MEX,74042
2016-08-08,28766,2.70391498026679,15121.1428571429,todos,MEX,77082
2016-08-15,28484,2.38676349496066,13763.1428571429,todos,MEX,67858
2016-08-22,28293,2.26002731346477,13122,todos,MEX,63561
2016-08-29,30498,2.22085261575002,13862.1428571429,todos,MEX,66537
2016-09-05,28846,2.34959000281031,13820,todos,MEX,67894
2016-09-12,26482,2.37245212175842,12707.1428571429,todos,MEX,62468
2016-09-19,27280,2.23967168081907,12611.5714285714,todos,MEX,61001
2016-09-26,27455,2.27098085215574,12767.1428571429,todos,MEX,61915
2016-10-03,24530,2.46082059158717,12131,todos,MEX,60387
